Level,Description,SeriesRefSNDQ,Quarter,Weight,Amount
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2004Q2,0.0719137,3259.670
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2004Q3,0.0536584,2739.789
High level industry groups,Mining,SG01RSC02B01A02,2004Q3,0.0099164,537.860
High level industry groups,Manufacturing,SG01RSC02B01B01,2004Q3,0.1455639,6010.702
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2004Q3,0.0282182,1375.732
High level industry groups,Construction,SG01RSC02B01B03,2004Q3,0.0518223,2477.048
High level industry groups,Wholesale trade,SG01RSC02B01C01,2004Q3,0.0533618,2482.669
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2004Q3,0.0682155,2827.367
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2004Q3,0.0462901,1962.943
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2004Q3,0.0380300,1239.427
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2004Q3,0.0504845,2316.485
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2004Q3,0.1291075,5579.773
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2004Q3,0.0864359,4122.505
High level industry groups,Public administration and safety,SG01RSC02B01C08,2004Q3,0.0373256,1571.972
High level industry groups,Education and training,SG01RSC02B01C09,2004Q3,0.0424717,2288.157
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2004Q3,0.0512439,2349.979
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2004Q3,0.0359405,1669.517
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2004Q3,0.0719137,3280.287
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2004Q4,0.0536584,2732.241
High level industry groups,Mining,SG01RSC02B01A02,2004Q4,0.0099164,554.154
High level industry groups,Manufacturing,SG01RSC02B01B01,2004Q4,0.1455639,6077.985
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2004Q4,0.0282182,1306.823
High level industry groups,Construction,SG01RSC02B01B03,2004Q4,0.0518223,2428.632
High level industry groups,Wholesale trade,SG01RSC02B01C01,2004Q4,0.0533618,2525.786
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2004Q4,0.0682155,2831.867
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2004Q4,0.0462901,1987.361
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2004Q4,0.0380300,1259.831
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2004Q4,0.0504845,2351.435
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2004Q4,0.1291075,5678.267
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2004Q4,0.0864359,4228.599
High level industry groups,Public administration and safety,SG01RSC02B01C08,2004Q4,0.0373256,1591.917
High level industry groups,Education and training,SG01RSC02B01C09,2004Q4,0.0424717,2282.474
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2004Q4,0.0512439,2391.237
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2004Q4,0.0359405,1663.033
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2004Q4,0.0719137,3288.061
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2005Q1,0.0536584,2822.708
High level industry groups,Mining,SG01RSC02B01A02,2005Q1,0.0099164,542.130
High level industry groups,Manufacturing,SG01RSC02B01B01,2005Q1,0.1455639,5997.017
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2005Q1,0.0282182,1335.073
High level industry groups,Construction,SG01RSC02B01B03,2005Q1,0.0518223,2459.326
High level industry groups,Wholesale trade,SG01RSC02B01C01,2005Q1,0.0533618,2528.339
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2005Q1,0.0682155,2847.716
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2005Q1,0.0462901,2027.808
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2005Q1,0.0380300,1262.294
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2005Q1,0.0504845,2400.376
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2005Q1,0.1291075,5775.466
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2005Q1,0.0864359,4271.007
High level industry groups,Public administration and safety,SG01RSC02B01C08,2005Q1,0.0373256,1601.527
High level industry groups,Education and training,SG01RSC02B01C09,2005Q1,0.0424717,2274.125
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2005Q1,0.0512439,2444.879
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2005Q1,0.0359405,1648.698
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2005Q1,0.0719137,3329.499
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2005Q2,0.0451777,2849.708
High level industry groups,Mining,SG01RSC02B01A02,2005Q2,0.0110444,582.500
High level industry groups,Manufacturing,SG01RSC02B01B01,2005Q2,0.1452494,6064.320
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2005Q2,0.0296734,1369.596
High level industry groups,Construction,SG01RSC02B01B03,2005Q2,0.0534528,2540.794
High level industry groups,Wholesale trade,SG01RSC02B01C01,2005Q2,0.0515476,2624.503
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2005Q2,0.0672916,2902.406
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2005Q2,0.0461058,2066.303
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2005Q2,0.0370418,1262.420
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2005Q2,0.0487376,2416.252
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2005Q2,0.1329543,5834.391
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2005Q2,0.0894213,4349.151
High level industry groups,Public administration and safety,SG01RSC02B01C08,2005Q2,0.0393654,1644.645
High level industry groups,Education and training,SG01RSC02B01C09,2005Q2,0.0424035,2261.839
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2005Q2,0.0535953,2512.235
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2005Q2,0.0346071,1636.840
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2005Q2,0.0723310,3369.800
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2005Q3,0.0451777,2902.756
High level industry groups,Mining,SG01RSC02B01A02,2005Q3,0.0110444,570.797
High level industry groups,Manufacturing,SG01RSC02B01B01,2005Q3,0.1452494,6141.431
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2005Q3,0.0296734,1346.536
High level industry groups,Construction,SG01RSC02B01B03,2005Q3,0.0534528,2460.536
High level industry groups,Wholesale trade,SG01RSC02B01C01,2005Q3,0.0515476,2621.064
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2005Q3,0.0672916,2946.680
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2005Q3,0.0461058,2068.538
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2005Q3,0.0370418,1271.143
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2005Q3,0.0487376,2445.964
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2005Q3,0.1329543,5879.404
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2005Q3,0.0894213,4386.926
High level industry groups,Public administration and safety,SG01RSC02B01C08,2005Q3,0.0393654,1669.482
High level industry groups,Education and training,SG01RSC02B01C09,2005Q3,0.0424035,2248.778
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2005Q3,0.0535953,2527.989
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2005Q3,0.0346071,1646.206
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2005Q3,0.0723310,3377.840
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2005Q4,0.0451777,2913.839
High level industry groups,Mining,SG01RSC02B01A02,2005Q4,0.0110444,569.563
High level industry groups,Manufacturing,SG01RSC02B01B01,2005Q4,0.1452494,5998.564
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2005Q4,0.0296734,1342.071
High level industry groups,Construction,SG01RSC02B01B03,2005Q4,0.0534528,2507.412
High level industry groups,Wholesale trade,SG01RSC02B01C01,2005Q4,0.0515476,2580.961
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2005Q4,0.0672916,2960.415
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2005Q4,0.0461058,1999.425
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2005Q4,0.0370418,1277.901
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2005Q4,0.0487376,2463.640
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2005Q4,0.1329543,5928.859
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2005Q4,0.0894213,4411.340
High level industry groups,Public administration and safety,SG01RSC02B01C08,2005Q4,0.0393654,1679.093
High level industry groups,Education and training,SG01RSC02B01C09,2005Q4,0.0424035,2234.946
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2005Q4,0.0535953,2557.396
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2005Q4,0.0346071,1632.559
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2005Q4,0.0723310,3387.938
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2006Q1,0.0451777,3011.050
High level industry groups,Mining,SG01RSC02B01A02,2006Q1,0.0110444,594.489
High level industry groups,Manufacturing,SG01RSC02B01B01,2006Q1,0.1452494,6076.644
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2006Q1,0.0296734,1336.795
High level industry groups,Construction,SG01RSC02B01B03,2006Q1,0.0534528,2634.286
High level industry groups,Wholesale trade,SG01RSC02B01C01,2006Q1,0.0515476,2625.748
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2006Q1,0.0672916,2969.411
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2006Q1,0.0461058,1991.488
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2006Q1,0.0370418,1275.461
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2006Q1,0.0487376,2493.669
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2006Q1,0.1329543,5984.408
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2006Q1,0.0894213,4444.226
High level industry groups,Public administration and safety,SG01RSC02B01C08,2006Q1,0.0393654,1726.789
High level industry groups,Education and training,SG01RSC02B01C09,2006Q1,0.0424035,2220.346
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2006Q1,0.0535953,2575.905
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2006Q1,0.0346071,1679.248
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2006Q1,0.0723310,3461.896
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2006Q2,0.0498383,3038.795
High level industry groups,Mining,SG01RSC02B01A02,2006Q2,0.0119248,543.183
High level industry groups,Manufacturing,SG01RSC02B01B01,2006Q2,0.1331015,5987.256
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2006Q2,0.0289118,1425.864
High level industry groups,Construction,SG01RSC02B01B03,2006Q2,0.0560146,2568.773
High level industry groups,Wholesale trade,SG01RSC02B01C01,2006Q2,0.0501398,2600.833
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2006Q2,0.0679592,3002.643
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2006Q2,0.0425367,1966.120
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2006Q2,0.0337261,1291.700
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2006Q2,0.0462210,2541.578
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2006Q2,0.1352898,6032.312
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2006Q2,0.0931615,4568.734
High level industry groups,Public administration and safety,SG01RSC02B01C08,2006Q2,0.0410106,1727.972
High level industry groups,Education and training,SG01RSC02B01C09,2006Q2,0.0437901,2213.036
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2006Q2,0.0545485,2616.486
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2006Q2,0.0349336,1634.574
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2006Q2,0.0768920,3420.748
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2006Q3,0.0498383,3030.498
High level industry groups,Mining,SG01RSC02B01A02,2006Q3,0.0119248,525.731
High level industry groups,Manufacturing,SG01RSC02B01B01,2006Q3,0.1331015,5739.926
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2006Q3,0.0289118,1413.825
High level industry groups,Construction,SG01RSC02B01B03,2006Q3,0.0560146,2628.466
High level industry groups,Wholesale trade,SG01RSC02B01C01,2006Q3,0.0501398,2657.022
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2006Q3,0.0679592,3032.383
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2006Q3,0.0425367,1979.018
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2006Q3,0.0337261,1321.399
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2006Q3,0.0462210,2565.951
